Sr#,PSID,Month,WMC,Division,District,Tehsil,Office,UC,Billing Category,Amount,Fine,Bill PDF,Channel,Paid Date,Paid Amount,Status,Active
2534,26770110100915033620,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-101, Chak 30/SB, Sargodha",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2535,26770110100915003657,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2536,26770110100915033817,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2537,26770110100915009583,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2538,26770110100915003664,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2539,26770110100915006475,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2540,26770110100915034822,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2541,26770110100915024035,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2542,26770110100915009538,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2543,26770110100915033655,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2544,26770110100915008201,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2545,26770110100915003400,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2546,26770110100915034916,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2547,26770110100915022511,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2548,26770110100915034829,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2549,26770110100915009400,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2550,26770110100915031895,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2551,26770110100915034827,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2552,26770110100915007045,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2553,26770110100915016419,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2554,26770110100915012719,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-16, Muqam-e-Hayat I, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2555,26770110100915006428,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,OTC/Cash,"Nov 11, 2025",500,paid,1
2556,26770110100915019361,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2557,26770110100915034826,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2558,26770110100915002343,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-18, City I, Sargodha",Commercial Urban Small business,500,50,,OTC/Cash,"Nov 11, 2025",500,paid,1
2559,26770110100915010553,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2560,26770110100915011548,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-7, Rehmanpura 02, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2561,26770110100915034913,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2562,26770110100915009486,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-7, Rehmanpura 02, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2563,26770110100915016573,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2564,26770110100915023216,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2565,26770110100915005062,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2566,26770110100915003486,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2567,26770110100915017214,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2568,26770110100915009523,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2569,26770110100915028944,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2570,26770110100915024116,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2571,26770110100915006450,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2572,26770110100915032552,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2573,26770110100915008554,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2574,26770110100915014193,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2575,26770110100915012669,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2576,26770110100915007093,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-18, City I, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2577,26770110100915016339,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2578,26770110100915025998,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2579,26770110100915026014,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2580,26770110100915012675,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-18, City I, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2581,26770110100915006159,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2582,26770110100915006152,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2583,26770110100915010087,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-16, Muqam-e-Hayat I, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2584,26770110100915006037,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,OTC/Cash,"Nov 11, 2025",500,paid,1
2585,26770110100915033181,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2586,26770110100915012660,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2587,26770110100915004119,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2588,26770110100915029772,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 10 to 20 marla,400,40,,1Bill,"Nov 11, 2025",400,paid,1
2589,26770110100915012330,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2590,26770110100915026292,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2591,26770110100915010619,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2592,26770110100915030344,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2593,26770110100915004208,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2594,26770110100915030323,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2595,26770110100915004276,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2596,26770110100915005994,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2597,26770110100915026697,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2598,26770110100915016376,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2599,26770110100915014164,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2600,26770110100915008552,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2601,26770110100915016487,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2602,26770110100915004666,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-16, Muqam-e-Hayat I, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2603,26770110100915008462,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2604,26770110100915024439,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2605,26770110100915004489,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2606,26770110100915014077,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2607,26770110100915021111,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2608,26770110100915016442,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2609,26770110100915019443,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2610,26770110100915021993,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Medium business,1000,100,,1Bill,"Nov 11, 2025",1000,paid,1
2611,26770110100915024576,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2612,26770110100915006352,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2613,26770110100915006333,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2614,26770110100915017271,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2615,26770110100915042006,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2616,26770110100915003718,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2617,26770110100915034804,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,,1Bill,"Nov 11, 2025",200,paid,1
2618,26770110100915009825,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2619,26770110100915008536,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-16, Muqam-e-Hayat I, Sargodha",Domestic Urban Upto 5 marla,300,30,,OTC/Cash,"Nov 11, 2025",300,paid,1
2620,26770110100915023279,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2621,26770110100915017610,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2622,26770110100915017592,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
2623,26770110100915014160,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
2624,26770110100915020182,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,,1Bill,"Nov 11, 2025",500,paid,1
